trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",20,14,-2.8007588253646523,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",30,0,-45.91314462937295,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",25,0,-122.82849673896119,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,0,-136.801675807788,"{0: 18, 1: 3, 2: 0, 3: 1, 4: 3}",0
189,False,"{'a': 0.002, 'e': 0.686602333042301}",25,0,-34.46734744134519,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",1
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,0,-57.007840857675426,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,0,-11.748881055253886,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",30,13,-75.38836015049196,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-89.21170574333742,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",20,0,-68.02702263360753,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,5,-73.33133584228575,"{0: 7, 1: 1, 2: 6, 3: 1, 4: 0}",1
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",25,9,-66.84579206218041,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
197,False,"{'a': 0.002, 'e': 0.675704113960626}",20,0,-14.120834644718228,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",20,2,-12.577200223840297,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",30,0,-161.76922390813155,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,-43.07201520824585,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",25,0,-40.841213966168525,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,0,-61.242624525411195,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",20,2,-19.3906115414177,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,8,-35.900908825739265,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-59.769704042802026,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",30,0,-113.15924575444488,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",30,0,-119.93158884996764,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",25,1,-21.454887526204583,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,0,-33.481302883933836,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,11,-67.12619493084021,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",25,18,-8.038006092113584,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,0,-69.02394177921242,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",25,0,-146.9677314091132,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",20,0,5.87975849832657,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",25,0,-5.560001609961825,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,0,-86.26604790967373,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",25,14,-53.54381977609304,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",20,6,-130.20264120002068,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 3}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",25,11,-65.83718454739913,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",25,12,-36.53374835941424,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",25,14,-48.593870968749506,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",25,0,-48.87016104426539,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,0,-68.88109901310527,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",30,11,11.37499233926745,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",25,9,9.42702830584795,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,3,-26.574798793736722,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,9,14.939524011095504,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",25,0,-77.48832849661922,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",25,12,3.7307696528818433,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,0,-65.51789076340917,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",25,0,-58.335711306460865,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,0,-64.02850654434329,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",30,0,-88.03914122904625,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",25,17,-5.195366461354954,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",30,0,-71.3751294301723,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",30,15,-24.883562665789075,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
237,False,"{'a': 0.002, 'e': 0.623753512917752}",25,7,-21.530648727849407,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",20,2,-61.62677436417014,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,13,-0.1875068761859462,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,5,-55.84553547303488,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",1
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",35,0,-113.89850462245147,"{0: 24, 1: 5, 2: 4, 3: 0, 4: 2}",0
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,0,-161.0464855109662,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,12,-6.024895299932959,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,0,-61.89646999337775,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",30,12,-75.80512454552688,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",30,18,17.465233587184503,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,3,-1.226573374127925,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",25,0,-107.6004107514219,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",30,16,-38.41693759710785,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,0,-84.03661535031966,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",35,1,-105.48493428698129,"{0: 26, 1: 3, 2: 1, 3: 2, 4: 2}",1
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,10,-37.68449627992358,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",25,13,-4.69305007976497,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",35,9,-46.61422183223809,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 1}",1
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",30,0,-63.27437485671522,"{0: 21, 1: 7, 2: 0, 3: 1, 4: 1}",0
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",25,0,-76.88060490495998,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",25,6,-110.49193060655782,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 3}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,6,-20.327613904065963,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
259,False,"{'a': 0.002, 'e': 0.596903392674358}",25,6,-56.76676914007316,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,0,-2.7874121882618814,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,0,-82.30682389493816,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
262,False,"{'a': 0.002, 'e': 0.593332695123052}",25,0,-86.6281130030838,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,4,-25.004490892033758,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815625}",20,0,5.449982623500505,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,0,-100.28137713291679,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",35,0,-116.17515554471402,"{0: 24, 1: 2, 2: 7, 3: 1, 4: 1}",0
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",25,0,-96.50333188820204,"{0: 20, 1: 1, 2: 0, 3: 2, 4: 2}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",25,0,-108.4047193417424,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,4,-84.71923730354747,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,9,-4.384231294157553,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,0,-20.259755581332925,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",35,23,-25.883313979305395,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,0,-29.709511495327128,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
274,False,"{'a': 0.002, 'e': 0.579262231380782}",25,0,-109.72679690524016,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",25,0,-190.51594861377222,"{0: 15, 1: 1, 2: 3, 3: 3, 4: 3}",0
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",30,12,-31.18288133428376,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,0,-14.31573959849502,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",30,7,11.510311406837122,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",20,0,-90.89063067209698,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",30,0,-77.00267469166151,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",30,12,3.702678100965719,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,9,15.84440129882891,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,0,-26.644756198985057,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",20,13,-21.838409805832725,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,14,-13.385807974397585,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,11,-46.51843423444698,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",25,0,-27.29376179452711,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",20,0,-16.04881628026059,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,10,-50.63105370532789,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,14,5.3814002957558715,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",20,6,-31.377811271200628,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",25,13,-48.231493777849415,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",20,10,14.475716286572668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,0,-40.924869792515274,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",1
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",25,0,-3.6309576020484093,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",20,10,6.594765671816542,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,14,10.46868369978177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",25,0,-10.883049187638674,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,0,-120.97031990819279,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",25,0,-34.2949903666182,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,8,-45.094738298580374,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",25,8,-15.579832827101807,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",20,0,-160.50921417758104,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",30,13,-68.81033773557444,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 1}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",25,8,9.768236819662587,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",25,19,-31.137535395461327,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",20,0,7.460402537255453,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",20,0,-14.729643889424166,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",20,3,0.18688360171281615,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
310,False,"{'a': 0.002, 'e': 0.539021403076357}",25,0,-96.76477804004625,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,9,-7.734297805880106,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",25,1,-60.87224041804852,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
313,False,"{'a': 0.002, 'e': 0.535796957667456}",20,0,-50.05638551062458,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",20,6,-75.50357899063034,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 1}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,2,-156.69968246611938,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 3}",1
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",25,4,-69.07095406885786,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 1}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",30,0,-59.039097848665165,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",20,9,-38.116780298187,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",25,16,-51.78267204343283,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 1}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",25,10,-70.75013107423709,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 1}",1
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",25,12,-7.112203427400949,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,0,-51.202228657953945,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,0,-58.06925553067719,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",35,0,-79.09273986865455,"{0: 25, 1: 5, 2: 3, 3: 1, 4: 1}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",20,0,-2.013444370277904,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
326,False,"{'a': 0.002, 'e': 0.522045776761016}",30,0,-79.20091422781226,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",25,1,-78.8561405212978,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 2}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",25,0,-134.80383939401543,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",25,0,-10.124480862110042,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",25,0,-95.67384564845845,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",30,3,-46.254444844706036,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 0}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",20,3,-23.43213259901939,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",25,2,4.554700963613268,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",25,1,-20.819723312400292,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 0}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,12,-23.858720871591984,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",20,15,-3.6916494208711974,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",25,0,-10.519348407084106,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",25,7,-19.029137062414325,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,0,-17.845891993191394,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",25,0,-81.8917949830597,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",25,20,9.404968229212399,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,0,-5.951646174292495,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,0,-132.15645488798242,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",25,0,-1.4653835704171168,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",20,4,-1.8473371471658162,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,4,-26.853419673271983,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",25,5,-49.603496805558414,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",30,4,-19.28157208305157,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 0}",1
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,12,-8.495260550304272,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",30,0,-83.92816452688447,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",30,0,-40.03939177386995,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,0,13.953410669324244,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,1,-12.779742637614346,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",30,12,-85.50306421963185,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 1}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",35,20,-12.693011360215648,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",25,0,-21.47415687045209,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",20,7,-71.2413201532299,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 1}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",30,6,-41.227637012711945,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",30,18,-38.469124458544165,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",25,0,-64.12467364028018,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",1
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,0,-95.60926699542075,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
362,False,"{'a': 0.002, 'e': 0.485779724303885}",20,14,-8.711940733086788,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,13,5.966661187281954,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,7,-6.56423924916295,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",30,0,-87.69870218621533,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",20,0,-45.31433844600164,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
367,False,"{'a': 0.002, 'e': 0.480946135285778}",35,8,31.636961484469534,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.002, 'e': 0.479985204266536}",25,0,-98.79617019123616,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
